1200
-146.12844	-34.94161	0.0360	 0.716	 0.253692	 0.8642	 0.6646   
-155.72547	 80.02404	0.0283	 0.568	 0.076411	 0.4179	 0.5229   
 -96.75667	-25.18815	0.0506	 0.989	 1.375477	 2.3989	 0.9298   
 +74.97727	 78.09292	0.0240	 0.484	 0.033179	 0.2520	 0.4423   
 +93.44835	-43.17865	0.0428	 0.844	 0.579983	 1.4243	 0.7834   
 +14.85626	  5.11711	0.0450	 0.885	 0.727127	 1.6325	 0.8193   
 +93.85771	-38.80085	0.0422	 0.833	 0.521412	 1.3354	 0.7669   
 -94.94772	-48.93490	0.0590	 1.141	 2.764920	 3.6513	 1.0667   
 +94.22135	-38.90836	0.0389	 0.771	 0.337656	 1.0268	 0.7033   
 +34.22155	-15.09275	0.0280	 0.562	 0.062381	 0.3693	 0.5019   
-102.32675	-83.27167	0.0191	 0.387	 0.009035	 0.1144	 0.3405   
 +17.77134	-39.60393	0.0382	 0.757	 0.283225	 0.9229	 0.6789   
 +91.82003	 30.21516	0.0266	 0.535	 0.046842	 0.3104	 0.4738   
-142.55447	-33.62600	0.0335	 0.668	 0.146530	 0.6194	 0.5952   
-120.00932	  3.77057	0.0490	 0.959	 0.970025	 1.9409	 0.8668   
-114.86007	-21.05036	0.0333	 0.664	 0.138672	 0.5990	 0.5887   
+117.86144	-55.94104	0.0395	 0.782	 0.319960	 0.9933	 0.6954   
 -97.62253	-25.14872	0.0514	 1.003	 1.160127	 2.1612	 0.8978   
 +98.27295	 32.00205	0.0248	 0.500	 0.030499	 0.2392	 0.4347   
 -11.66989	-64.81156	0.0564	 1.094	 1.811143	 2.8261	 0.9802   
 +84.14624	-47.54465	0.0424	 0.836	 0.422374	 1.1742	 0.7346   
 +17.33646	 24.12862	0.0313	 0.626	 0.091535	 0.4656	 0.5416   
-107.50034	 28.95289	0.0302	 0.605	 0.076522	 0.4177	 0.5225   
+147.57080	-30.00860	0.0353	 0.702	 0.162758	 0.6596	 0.6075   
 +68.94862	 35.42350	0.0276	 0.554	 0.047690	 0.3136	 0.4753   
+136.91508	-53.26825	0.0491	 0.961	 0.828139	 1.7624	 0.8393   
 -47.60364	 30.56476	0.0488	 0.955	 0.796247	 1.7210	 0.8328   
-144.07767	 69.76361	0.0258	 0.519	 0.033021	 0.2510	 0.4415   
 -25.13961	 72.19524	0.0228	 0.460	 0.017446	 0.1704	 0.3884   
 -47.27846	 28.95282	0.0487	 0.954	 0.766811	 1.6821	 0.8265   
-129.58449	-26.01935	0.0390	 0.772	 0.249133	 0.8530	 0.6611   
-139.56948	 66.28147	0.0319	 0.637	 0.090281	 0.4615	 0.5399   
+164.18468	-38.86952	0.0739	 1.405	 6.088643	 5.8488	 1.2421   
-160.42456	 33.73474	0.0286	 0.574	 0.051810	 0.3297	 0.4831   
-119.92312	 59.15103	0.0353	 0.702	 0.144283	 0.6129	 0.5928   
+156.19863	-69.06057	0.0409	 0.808	 0.296426	 0.9472	 0.6842   
+147.10815	-20.54594	0.0488	 0.955	 0.713622	 1.6098	 0.8145   
 -27.24356	 49.30874	0.0354	 0.704	 0.142062	 0.6071	 0.5909   
+135.64762	-61.95360	0.0450	 0.885	 0.467516	 1.2471	 0.7489   
 -55.57398	 32.47777	0.0554	 1.076	 1.323277	 2.3354	 0.9201   
 +53.51300	-29.82982	0.0494	 0.966	 0.737509	 1.6418	 0.8197   
 -32.69484	 10.00565	0.0580	 1.123	 1.645635	 2.6628	 0.9604   
 -44.56025	-46.98531	0.0286	 0.574	 0.047485	 0.3126	 0.4746   
-148.00756	 39.68332	0.0292	 0.585	 0.052011	 0.3303	 0.4833   
+149.52419	-84.15448	0.0569	 1.103	 1.460216	 2.4774	 0.9379   
+137.00639	-28.15553	0.0363	 0.721	 0.149289	 0.6253	 0.5966   
 -88.74230	-20.94306	0.0322	 0.643	 0.081904	 0.4348	 0.5292   
 -45.14989	 23.71090	0.0377	 0.748	 0.179580	 0.6992	 0.6190   
-119.20979	-46.52145	0.0501	 0.979	 0.725639	 1.6249	 0.8167   
-119.05753	 43.98759	0.0445	 0.876	 0.401983	 1.1377	 0.7265   
 -56.21573	 33.64295	0.0544	 1.058	 1.093054	 2.0799	 0.8855   
  +3.29097	-62.35164	0.0289	 0.579	 0.046107	 0.3070	 0.4717   
 +81.25597	 39.48152	0.0290	 0.581	 0.045392	 0.3040	 0.4702   
 +34.97368	 42.81266	0.0308	 0.616	 0.060798	 0.3629	 0.4985   
 +28.12291	-46.52942	0.0328	 0.655	 0.082868	 0.4378	 0.5303   
+118.74609	-37.00712	0.0341	 0.679	 0.098812	 0.4869	 0.5493   
 -88.40254	-12.50913	0.0620	 1.195	 1.969423	 2.9629	 0.9940   
 +21.43615	-40.13637	0.0381	 0.755	 0.170094	 0.6763	 0.6121   
 -56.78441	 31.60326	0.0535	 1.042	 0.931025	 1.8872	 0.8575   
 -14.16839	-34.28285	0.0505	 0.987	 0.691313	 1.5771	 0.8085   
-106.80339	 23.32268	0.0344	 0.685	 0.099877	 0.4900	 0.5504   
-169.00230	  6.65963	0.0680	 1.302	 3.033343	 3.8399	 1.0816   
+135.74048	 -9.05316	0.0489	 0.957	 0.573141	 1.4083	 0.7789   
 +67.26799	 43.93095	0.0317	 0.633	 0.065512	 0.3796	 0.5059   
+151.85666	-75.04546	0.0519	 1.012	 0.763259	 1.6737	 0.8243   
+101.78355	-52.47721	0.0396	 0.784	 0.196280	 0.7373	 0.6296   
+151.79428	 63.55659	0.0341	 0.679	 0.090252	 0.4608	 0.5392   
 +60.60278	 29.07205	0.0428	 0.844	 0.280225	 0.9141	 0.6757   
 +85.20632	 34.34078	0.0272	 0.546	 0.028398	 0.2287	 0.4279   
 +69.33949	-11.51026	0.0482	 0.944	 0.484635	 1.2720	 0.7531   
 +29.92543	 43.97914	0.0370	 0.735	 0.128329	 0.5700	 0.5783   
-116.45579	-26.29098	0.0442	 0.870	 0.310523	 0.9722	 0.6894   
-150.52274	-27.21189	0.0398	 0.788	 0.182205	 0.7045	 0.6201   
 -13.60626	-41.37691	0.0491	 0.961	 0.517256	 1.3227	 0.7628   
 -25.72348	-50.71360	0.0355	 0.706	 0.102021	 0.4961	 0.5524   
 +44.22170	 48.68553	0.0894	 1.669	10.676087	 8.1491	 1.3803   
+164.31546	-39.45796	0.0722	 1.375	 3.592916	 4.2452	 1.1169   
-130.07006	 15.28712	0.0704	 1.344	 3.090208	 3.8772	 1.0843   
 +78.67584	 81.34553	0.0362	 0.719	 0.109082	 0.5165	 0.5598   
 -15.22612	-81.85429	0.0491	 0.961	 0.494670	 1.2872	 0.7559   
 +96.94959	-53.62580	0.0562	 1.091	 0.973729	 1.9360	 0.8641   
 +77.72168	 26.70822	0.0501	 0.979	 0.534051	 1.3478	 0.7673   
-168.94684	 47.23638	0.0269	 0.541	 0.023850	 0.2056	 0.4130   
 -41.96423	 17.76481	0.0490	 0.959	 0.470315	 1.2483	 0.7482   
 +53.97777	-45.10793	0.0582	 1.127	 1.108636	 2.0925	 0.8862   
 +18.34918	-35.22143	0.0408	 0.806	 0.177439	 0.6927	 0.6164   
 +64.47119	 29.40882	0.0423	 0.835	 0.213329	 0.7743	 0.6394   
 -10.66989	-76.48969	0.0490	 0.959	 0.441862	 1.2016	 0.7388   
-107.06540	-56.07656	0.0752	 1.427	 3.815928	 4.3948	 1.1288   
+177.97751	 -4.66195	0.0580	 1.123	 1.018021	 1.9868	 0.8711   
 +31.82268	 44.17246	0.0321	 0.641	 0.052369	 0.3311	 0.4833   
 +18.90709	 60.04181	0.0444	 0.874	 0.262857	 0.8782	 0.6664   
 +24.68722	-40.48885	0.0333	 0.664	 0.062317	 0.3678	 0.5003   
 -97.55171	-42.34934	0.0400	 0.791	 0.154759	 0.6376	 0.5998   
 -56.42519	 47.48941	0.0462	 0.907	 0.317309	 0.9838	 0.6917   
+100.44896	-38.43571	0.0565	 1.096	 0.868893	 1.8057	 0.8442   
 -53.90551	 25.12140	0.0497	 0.972	 0.455873	 1.2242	 0.7432   
 +68.23729	 15.17420	0.0567	 1.100	 0.873617	 1.8114	 0.8450   
-116.54383	-19.96307	0.0554	 1.076	 0.769293	 1.6778	 0.8240   
 -56.00917	 32.53260	0.0541	 1.053	 0.680511	 1.5583	 0.8043   
 -56.29058	 33.84443	0.0542	 1.054	 0.670025	 1.5435	 0.8018   
 +58.30996	 18.54726	0.0650	 1.248	 1.611874	 2.6168	 0.9527   
 -63.57845	-32.48770	0.0613	 1.183	 1.200899	 2.1924	 0.8992   
 -47.20384	 30.28712	0.0448	 0.881	 0.241244	 0.8332	 0.6548   
 +18.00355	-58.50690	0.0579	 1.121	 0.857532	 1.7896	 0.8413   
+150.61447	-19.93245	0.0464	 0.911	 0.282261	 0.9159	 0.6754   
+169.26708	 42.11715	0.0352	 0.700	 0.070626	 0.3965	 0.5127   
-177.56662	-28.28626	0.0882	 1.649	 7.217588	 6.4240	 1.2756   
 +42.83668	 56.61801	0.0723	 1.377	 2.627874	 3.5078	 1.0480   
-106.95417	 36.85933	0.0586	 1.134	 0.904947	 1.8484	 0.8502   
-167.25422	 33.14545	0.0503	 0.983	 0.413163	 1.1524	 0.7283   
-102.36305	 57.57272	0.0468	 0.918	 0.286710	 0.9244	 0.6774   
-173.14838	  0.26781	0.0654	 1.256	 1.527879	 2.5321	 0.9422   
+124.98562	-35.89134	0.0451	 0.887	 0.233877	 0.8174	 0.6505   
 -20.84335	-47.12238	0.0385	 0.763	 0.105898	 0.5065	 0.5557   
 +17.64803	 24.82824	0.0408	 0.806	 0.140920	 0.6019	 0.5882   
+130.59808	-47.03208	0.0442	 0.870	 0.200634	 0.7449	 0.6309   
 -92.77685	-29.39330	0.0369	 0.733	 0.081480	 0.4321	 0.5274   
 +68.62919	-46.58513	0.0594	 1.148	 0.882529	 1.8194	 0.8455   
-153.19774	 42.77382	0.0316	 0.631	 0.037093	 0.2684	 0.4507   
 +19.56369	-80.98550	0.0620	 1.195	 1.086002	 2.0611	 0.8807   
 +40.06795	 74.94856	0.0612	 1.181	 1.016556	 1.9807	 0.8693   
-179.02734	-42.02212	0.0302	 0.605	 0.029697	 0.2346	 0.4311   
 -40.69622	 33.00272	0.0468	 0.918	 0.261925	 0.8749	 0.6651   
 -95.19920	-51.12385	0.0624	 1.202	 1.101682	 2.0786	 0.8831   
 -31.68705	-48.60511	0.0423	 0.835	 0.156089	 0.6400	 0.6001   
+142.84359	-77.60396	0.0533	 1.038	 0.491051	 1.2778	 0.7530   
+160.06733	 14.56844	0.0510	 0.996	 0.392691	 1.1167	 0.7205   
 +22.78661	 60.49686	0.0586	 1.134	 0.770331	 1.6755	 0.8228   
-117.58533	-37.41352	0.0536	 1.043	 0.486610	 1.2705	 0.7515   
-163.42851	  7.66804	0.0640	 1.231	 1.182909	 2.1684	 0.8951   
 -45.50640	 13.51179	0.0740	 1.406	 2.448410	 3.3558	 1.0321   
-157.97838	 20.59342	0.0400	 0.791	 0.110717	 0.5199	 0.5603   
 -94.78417	-24.97202	0.0540	 1.051	 0.496316	 1.2855	 0.7544   
 -52.43573	-22.29403	0.0728	 1.386	 2.235082	 3.1770	 1.0138   
 -16.18558	-26.67079	0.0570	 1.105	 0.633984	 1.4895	 0.7916   
+159.06653	-58.92575	0.0427	 0.842	 0.147336	 0.6177	 0.5930   
 -67.47587	-10.61458	0.0610	 1.177	 0.837570	 1.7603	 0.8359   
 -93.99684	-47.18494	0.0447	 0.879	 0.173097	 0.6806	 0.6121   
-166.24021	 53.24165	0.0499	 0.976	 0.297744	 0.9440	 0.6815   
 -30.29111	  7.20320	0.0360	 0.716	 0.058044	 0.3516	 0.4925   
 -51.14101	 21.49481	0.0495	 0.968	 0.275212	 0.9000	 0.6708   
 -87.91259	-11.45139	0.0610	 1.177	 0.783054	 1.6896	 0.8245   
 +57.91006	 27.64563	0.0757	 1.436	 2.312610	 3.2372	 1.0192   
-134.03494	  0.52927	0.0750	 1.424	 2.204624	 3.1457	 1.0098   
-169.24083	-53.73930	0.0342	 0.681	 0.042077	 0.2893	 0.4617   
 -90.57115	-47.11480	0.0570	 1.105	 0.537529	 1.3469	 0.7655   
  -2.24890	-41.71907	0.0487	 0.954	 0.244269	 0.8373	 0.6550   
  -3.94281	-49.52406	0.0620	 1.195	 0.811447	 1.7255	 0.8300   
 +35.73166	 69.52093	0.0375	 0.744	 0.064889	 0.3759	 0.5033   
 -53.27369	 58.61858	0.0845	 1.587	 3.853573	 4.3928	 1.1252   
-123.55839	  3.03399	0.1028	 1.890	10.487506	 7.9855	 1.3650   
 -98.85767	-25.62353	0.0511	 0.998	 0.299464	 0.9466	 0.6818   
 -47.85210	 20.71286	0.0519	 1.012	 0.321234	 0.9874	 0.6913   
-129.84935	-47.14466	0.0600	 1.159	 0.664945	 1.5303	 0.7980   
 -32.43792	  9.18473	0.0560	 1.087	 0.468575	 1.2396	 0.7448   
 -92.73063	-48.72596	0.0464	 0.911	 0.181068	 0.6987	 0.6171   
 -12.11588	-77.94180	0.0500	 0.977	 0.261854	 0.8728	 0.6639   
-108.60716	 52.73258	0.0398	 0.788	 0.083813	 0.4388	 0.5296   
 +93.93147	 34.92416	0.0809	 1.525	 2.949060	 3.7410	 1.0678   
 -24.41035	-46.45744	0.0760	 1.441	 2.097956	 3.0499	 0.9991   
 -17.17358	-30.49859	0.0600	 1.159	 0.625870	 1.4748	 0.7882   
+112.44407	 57.00185	0.0701	 1.338	 1.370998	 2.3626	 0.9193   
 +65.34119	-64.85422	0.0852	 1.598	 3.557935	 4.1821	 1.1066   
-119.02968	-30.65320	0.0479	 0.939	 0.194629	 0.7294	 0.6257   
-129.50806	-25.25886	0.0424	 0.836	 0.104752	 0.5018	 0.5533   
+171.71022	 43.17432	0.0510	 0.996	 0.262678	 0.8739	 0.6640   
 +22.87944	-29.10523	0.0564	 1.094	 0.433695	 1.1821	 0.7330   
  -7.16018	-49.32370	0.0593	 1.147	 0.558388	 1.3764	 0.7705   
+143.76302	 57.83390	0.0527	 1.027	 0.304952	 0.9561	 0.6838   
 +31.95417	 78.71478	0.0724	 1.379	 1.486290	 2.4779	 0.9333   
-174.75218	 18.08915	0.0672	 1.287	 1.012013	 1.9673	 0.8657   
-164.92424	-15.08127	0.0680	 1.302	 1.062668	 2.0256	 0.8739   
+165.14829	 14.05334	0.0670	 1.284	 0.956994	 1.9016	 0.8560   
 +49.81474	-44.54189	0.0579	 1.121	 0.447234	 1.2033	 0.7370   
 +94.26844	-62.62207	0.0379	 0.752	 0.052338	 0.3297	 0.4817   
 +48.13026	 57.16132	0.0777	 1.470	 1.884743	 2.8536	 0.9766   
-177.99824	 63.92930	0.0353	 0.702	 0.035575	 0.2610	 0.4460   
 +14.39416	-14.03930	0.0560	 1.087	 0.355131	 1.0468	 0.7040   
-176.74902	 56.88776	0.0491	 0.961	 0.182714	 0.7013	 0.6174   
-168.53704	 25.51670	0.0621	 1.197	 0.591999	 1.4236	 0.7785   
 -42.33736	-35.77749	0.0586	 1.134	 0.429646	 1.1736	 0.7308   
+102.79037	-32.49782	0.0613	 1.183	 0.532981	 1.3360	 0.7624   
-113.99049	-51.76047	0.0603	 1.165	 0.489851	 1.2699	 0.7498   
-170.11855	 15.16913	0.0620	 1.195	 0.560566	 1.3771	 0.7699   
 +84.83982	-62.16367	0.0786	 1.486	 1.852614	 2.8221	 0.9727   
 +46.48558	-49.45472	0.0846	 1.588	 2.672473	 3.5139	 1.0445   
 -68.99235	 48.86685	0.0688	 1.316	 0.935270	 1.8728	 0.8512   
 +85.82382	-16.66620	0.0780	 1.476	 1.757551	 2.7340	 0.9627   
 -42.40488	-17.81557	0.0690	 1.319	 0.928838	 1.8647	 0.8499   
 -16.18975	-32.88066	0.0516	 1.007	 0.214478	 0.7720	 0.6369   
+151.33120	-77.40848	0.0448	 0.881	 0.104413	 0.5000	 0.5523   
 -40.50637	-27.51292	0.0726	 1.382	 1.181329	 2.1539	 0.8907   
 -58.04866	-50.30400	0.0661	 1.268	 0.734662	 1.6195	 0.8116   
-149.75746	 15.59257	0.0620	 1.195	 0.530802	 1.3320	 0.7614   
 +81.20366	-41.95238	0.0768	 1.455	 1.558638	 2.5431	 0.9401   
+110.04703	 31.27638	0.0584	 1.130	 0.388635	 1.1041	 0.7161   
 -93.15601	-14.35894	0.0740	 1.406	 1.279395	 2.2590	 0.9045   
 +57.69085	 52.30103	0.0654	 1.256	 0.684165	 1.5514	 0.8003   
+173.41855	 16.46924	0.0910	 1.696	 3.603233	 4.1975	 1.1059   
+157.72625	 28.89547	0.0384	 0.761	 0.046280	 0.3058	 0.4697   
+140.56288	 59.13681	0.0510	 0.996	 0.188477	 0.7138	 0.6206   
-110.00383	 40.35165	0.0540	 1.051	 0.250906	 0.8481	 0.6567   
-112.41877	-56.06997	0.0643	 1.236	 0.593611	 1.4238	 0.7780   
 +40.62597	 77.13983	0.0748	 1.420	 1.273561	 2.2515	 0.9033   
 +25.68671	 11.39401	0.0728	 1.386	 1.112577	 2.0762	 0.8798   
-104.67184	-56.29667	0.0718	 1.368	 1.027456	 1.9792	 0.8662   
-103.40864	 42.03907	0.0650	 1.248	 0.620608	 1.4622	 0.7847   
 +57.59083	 34.94473	0.0802	 1.513	 1.783924	 2.7548	 0.9644   
+120.07636	-33.25132	0.0712	 1.358	 0.949621	 1.8872	 0.8527   
-140.51426	-35.90965	0.0720	 1.372	 1.004022	 1.9513	 0.8620   
  +6.70196	-35.54805	0.0894	 1.669	 2.963013	 3.7297	 1.0637   
-116.33576	 67.75326	0.0834	 1.568	 2.074613	 3.0137	 0.9927   
 +81.33501	-68.52996	0.0765	 1.450	 1.336537	 2.3160	 0.9113   
 +56.78937	 36.31241	0.0953	 1.767	 4.045226	 4.4908	 1.1295   
-135.05583	-69.26922	0.0604	 1.166	 0.399145	 1.1207	 0.7192   
 -24.07265	-41.34448	0.0602	 1.163	 0.386497	 1.0991	 0.7146   
-139.42280	-38.48468	0.0670	 1.284	 0.655020	 1.5091	 0.7925   
-171.62692	  7.02185	0.0810	 1.527	 1.711944	 2.6850	 0.9560   
-102.88726	-27.25811	0.0553	 1.074	 0.247827	 0.8410	 0.6546   
 -38.56102	 44.34892	0.0557	 1.082	 0.252995	 0.8514	 0.6572   
-172.68169	 69.74749	0.0430	 0.848	 0.068931	 0.3886	 0.5081   
-105.84826	-30.05692	0.0515	 1.005	 0.169791	 0.6695	 0.6074   
 +18.62599	 59.57759	0.0456	 0.896	 0.091606	 0.4614	 0.5375   
+169.51585	 82.35500	0.0594	 1.148	 0.342342	 1.0213	 0.6975   
 -37.39326	 59.48567	0.0852	 1.598	 2.127767	 3.0567	 0.9968   
 +33.45173	-49.92670	0.0570	 1.105	 0.276397	 0.8978	 0.6687   
 +57.12157	-61.89152	0.0659	 1.264	 0.573779	 1.3931	 0.7719   
 -69.74372	 30.19865	0.0685	 1.310	 0.696381	 1.5649	 0.8018   
+116.57842	-84.08426	0.0581	 1.125	 0.303458	 0.9497	 0.6811   
+120.73168	-38.43738	0.0830	 1.561	 1.839590	 2.8014	 0.9690   
 +13.11601	-73.04881	0.0643	 1.236	 0.504007	 1.2886	 0.7525   
 -72.26818	 26.48388	0.0697	 1.331	 0.753240	 1.6403	 0.8141   
+136.93396	 59.48807	0.0650	 1.248	 0.528068	 1.3251	 0.7594   
 -44.99267	 10.06160	0.0966	 1.789	 3.918665	 4.4006	 1.1214   
 -27.77755	-46.37977	0.0980	 1.812	 4.204419	 4.5890	 1.1367   
+146.95551	-39.43218	0.0657	 1.261	 0.541372	 1.3447	 0.7629   
 -28.03777	-45.78216	0.0750	 1.424	 1.050267	 2.0015	 0.8685   
 -21.99355	-45.68570	0.0824	 1.551	 1.678567	 2.6504	 0.9514   
